valence,acousticness,danceability,explicit,track_genre,loudness,popularity
0.333,9.12e-05,0.794,False,detroit-techno,-11.226,18
0.117,0.0523,0.716,False,detroit-techno,-8.95,11
0.354,0.00933,0.797,False,detroit-techno,-8.374,17
0.033,0.00729,0.586,False,detroit-techno,-11.488,5
0.068,0.142,0.717,False,detroit-techno,-9.116,14
0.729,0.0271,0.808,False,detroit-techno,-13.727,28
0.142,0.000145,0.755,False,detroit-techno,-9.472,10
0.516,0.625,0.78,False,detroit-techno,-16.044,42
0.762,0.00432,0.983,False,detroit-techno,-9.238,25
0.114,0.0546,0.801,False,detroit-techno,-13.905,16
0.389,0.00852,0.618,False,detroit-techno,-11.204,18
0.256,0.000578,0.803,False,detroit-techno,-9.13,16
0.406,0.000305,0.807,False,detroit-techno,-9.884,20
0.0613,0.0067,0.597,False,detroit-techno,-11.848,6
0.614,0.125,0.92,False,detroit-techno,-11.931,28
0.109,0.000831,0.805,False,detroit-techno,-9.864,9
0.255,0.00451,0.719,False,detroit-techno,-12.584,16
0.514,0.171,0.757,False,detroit-techno,-7.903,23
0.335,0.000499,0.851,False,detroit-techno,-10.708,19
0.0734,0.0479,0.806,False,detroit-techno,-14.787,15
0.401,0.397,0.795,False,detroit-techno,-13.395,33
0.242,3.31e-05,0.618,False,detroit-techno,-8.927,12
0.0702,0.214,0.793,False,detroit-techno,-11.219,19
0.372,0.0264,0.775,False,detroit-techno,-11.963,20
0.257,1.35e-05,0.763,False,detroit-techno,-9.847,14
0.599,0.000807,0.699,False,detroit-techno,-7.727,22
0.181,1.05e-05,0.784,False,detroit-techno,-8.769,12
0.635,5.89e-05,0.81,False,detroit-techno,-11.798,25
0.455,0.000889,0.82,False,detroit-techno,-16.304,30
0.238,0.168,0.59,False,detroit-techno,-18.084,32
0.355,4.37e-05,0.787,False,detroit-techno,-9.071,16
0.11,0.00379,0.703,False,detroit-techno,-7.525,7
0.943,0.000533,0.75,False,detroit-techno,-10.783,24
0.621,0.0227,0.892,False,detroit-techno,-9.831,24
0.206,0.00623,0.695,False,detroit-techno,-10.703,12
0.749,0.00605,0.84,False,detroit-techno,-8.828,23
0.402,0.00263,0.659,False,detroit-techno,-8.769,16
0.858,0.0318,0.788,False,detroit-techno,-10.468,24
0.218,0.0402,0.738,False,detroit-techno,-9.487,15
0.729,0.143,0.631,False,detroit-techno,-12.459,25
0.372,0.000196,0.617,False,detroit-techno,-8.046,17
0.464,0.00012,0.722,False,detroit-techno,-10.66,20
0.089,0.000848,0.692,False,detroit-techno,-9.155,8
0.406,0.000291,0.778,False,detroit-techno,-8.03,18
0.856,0.000532,0.599,False,detroit-techno,-3.972,24
0.214,0.523,0.833,False,detroit-techno,-8.907,34
0.557,0.00153,0.732,False,detroit-techno,-9.394,23
0.735,0.0138,0.688,False,detroit-techno,-5.735,25
0.952,0.173,0.716,False,detroit-techno,-12.876,25
0.14,0.00329,0.7,False,detroit-techno,-14.78,16
0.729,0.00206,0.726,False,detroit-techno,-14.206,29
0.507,0.000333,0.567,False,detroit-techno,-3.955,22
0.326,0.000316,0.599,False,detroit-techno,-4.418,17
0.519,0.109,0.799,False,detroit-techno,-14.724,30
0.419,0.000378,0.584,False,detroit-techno,-6.451,18
0.952,0.173,0.716,False,detroit-techno,-12.876,24
0.916,7.47e-05,0.803,False,detroit-techno,-7.372,23
0.684,0.000983,0.626,False,detroit-techno,-14.149,27
0.392,0.00408,0.649,False,detroit-techno,-4.916,20
0.577,1.85e-05,0.71,False,detroit-techno,-11.003,23
0.744,0.0101,0.614,False,detroit-techno,-9.957,23
0.849,0.00696,0.649,False,detroit-techno,-3.291,26
0.323,0.000339,0.691,False,detroit-techno,-10.34,15
0.0784,0.531,0.726,False,detroit-techno,-15.239,40
0.723,0.026,0.742,False,detroit-techno,-12.101,25
0.256,0.000789,0.746,False,detroit-techno,-15.564,21
0.846,0.000151,0.719,False,detroit-techno,-4.475,26
0.515,0.000635,0.718,False,detroit-techno,-16.528,30
0.769,0.000955,0.65,False,detroit-techno,-3.709,25
0.952,0.173,0.716,False,detroit-techno,-12.876,26
0.193,0.00252,0.571,False,detroit-techno,-13.445,15
0.244,0.000599,0.696,False,detroit-techno,-7.456,13
0.205,0.0114,0.832,False,detroit-techno,-7.714,14
0.434,0.07,0.666,False,detroit-techno,-12.147,22
0.926,0.00227,0.694,False,detroit-techno,-10.801,23
0.439,0.00417,0.654,False,detroit-techno,-12.735,22
0.316,0.00231,0.646,False,detroit-techno,-13.052,18
0.891,0.000135,0.662,False,detroit-techno,-4.443,25
0.279,0.00323,0.744,False,detroit-techno,-6.714,16
0.809,0.092,0.665,False,detroit-techno,-10.355,24
0.284,0.0028,0.646,False,detroit-techno,-7.735,14
0.761,0.00113,0.658,False,detroit-techno,-10.374,24
0.807,0.00294,0.733,False,detroit-techno,-11.32,24
0.698,0.237,0.619,False,detroit-techno,-12.511,27
0.689,0.0182,0.653,False,detroit-techno,-6.111,23
0.496,0.000651,0.726,False,detroit-techno,-11.639,22
0.717,0.000116,0.667,False,detroit-techno,-15.055,29
0.812,0.0208,0.673,False,detroit-techno,-9.073,25
0.0398,3.67e-05,0.599,False,detroit-techno,-5.484,4
0.187,0.0023,0.488,False,detroit-techno,-6.55,10
0.432,4.57e-05,0.749,False,detroit-techno,-5.381,19
0.657,9.25e-05,0.736,False,detroit-techno,-5.352,24
0.979,0.168,0.697,False,disco,-7.264,14
0.869,0.00793,0.72,False,disco,-5.627,17
0.97,0.463,0.69,False,disco,-11.47,11
0.345,0.764,0.553,False,disco,-5.098,33
0.535,0.0479,0.751,False,disco,-4.791,17
0.929,0.281,0.763,False,disco,-6.932,16
0.895,0.00596,0.771,False,disco,-5.243,17
0.641,0.113,0.707,False,disco,-19.793,36
0.914,0.115,0.721,False,disco,-11.823,17
0.953,0.0288,0.702,False,disco,-9.256,15
0.914,0.115,0.721,False,disco,-11.823,17
0.972,0.47,0.694,False,disco,-12.734,14
0.673,0.175,0.601,False,disco,-6.24,14
0.673,0.175,0.601,False,disco,-6.24,16
0.511,0.00469,0.679,False,disco,-4.253,14
0.673,0.175,0.601,False,disco,-6.24,16
0.511,0.00469,0.679,False,disco,-4.253,17
0.93,0.00929,0.845,False,disco,-15.242,25
0.968,0.205,0.879,False,disco,-6.345,16
0.8,0.0227,0.77,False,disco,-9.571,17
0.332,0.00684,0.693,False,disco,-4.799,11
0.899,0.139,0.857,False,disco,-5.633,16
0.841,0.0178,0.726,False,disco,-7.057,17
0.739,0.182,0.741,False,disco,-4.457,18
0.739,0.182,0.741,False,disco,-4.457,19
0.334,0.742,0.549,False,disco,-8.364,31
0.899,0.139,0.857,False,disco,-5.633,18
0.896,0.145,0.883,False,disco,-6.102,17
0.334,0.742,0.549,False,disco,-8.364,30
0.899,0.139,0.857,False,disco,-5.633,17
0.9,0.181,0.885,False,disco,-5.396,18
0.787,0.184,0.733,False,disco,-6.967,16
0.896,0.145,0.883,False,disco,-6.102,18
0.849,0.272,0.719,False,disco,-13.346,19
0.795,0.252,0.855,False,disco,-8.902,18
0.334,0.742,0.549,False,disco,-8.364,32
0.709,0.121,0.688,False,disco,-6.456,16
0.461,0.515,0.413,False,disco,-6.548,23
0.709,0.121,0.688,False,disco,-6.456,18
0.778,0.21,0.812,False,disco,-5.699,18
0.787,0.184,0.733,False,disco,-6.967,16
0.224,0.773,0.494,False,disco,-12.479,35
0.841,0.0178,0.726,False,disco,-7.057,17
0.662,0.204,0.658,False,disco,-6.159,18
0.742,0.175,0.771,False,disco,-12.311,21
0.841,0.0178,0.726,False,disco,-7.057,16
0.581,0.011,0.725,False,disco,-10.059,16
0.966,0.0055,0.823,False,disco,-13.98,21
0.966,0.0055,0.823,False,disco,-13.98,20
0.808,0.00696,0.636,False,disco,-6.504,17
0.536,0.566,0.575,False,disco,-7.448,24
0.947,0.189,0.735,False,disco,-12.472,16
0.741,0.13,0.729,False,disco,-7.033,16
0.725,0.22,0.71,False,disco,-4.897,19
0.897,0.271,0.62,False,disco,-11.893,16
0.804,0.088,0.647,False,disco,-6.427,15
0.312,0.0015,0.627,False,disco,-4.804,10
0.182,0.000779,0.484,False,disco,-12.612,4
0.247,0.621,0.509,False,disco,-16.063,37
0.0869,0.000513,0.557,False,disco,-6.723,0
0.386,0.191,0.685,False,disco,-6.337,17
0.499,0.0461,0.678,False,disco,-6.983,14
0.818,0.0376,0.711,False,disco,-6.222,16
0.0869,0.000513,0.557,False,disco,-6.723,0
0.944,0.079,0.857,False,disco,-6.866,15
0.0869,0.000513,0.557,False,disco,-6.723,0
0.843,0.0205,0.77,False,disco,-3.251,20
0.62,0.245,0.728,False,disco,-3.86,20
0.724,0.223,0.824,False,disco,-12.393,19
0.924,0.0118,0.794,False,disco,-3.776,17
0.305,0.0862,0.704,False,disco,-5.691,13
0.944,0.079,0.857,False,disco,-6.866,16
0.944,0.079,0.857,False,disco,-6.866,16
0.774,0.0164,0.688,False,disco,-3.064,21
0.774,0.0164,0.688,False,disco,-3.064,19
0.774,0.0164,0.688,False,disco,-3.064,20
0.333,0.126,0.568,False,disco,-7.769,12
0.966,0.0426,0.877,False,disco,-7.502,16
0.944,0.079,0.857,False,disco,-6.866,17
0.944,0.079,0.857,False,disco,-6.866,17
0.0855,0.809,0.486,False,disco,-12.029,38
0.86,0.198,0.69,False,disco,-14.759,21
0.774,0.0164,0.688,False,disco,-3.064,19
0.75,0.32,0.641,False,disco,-9.563,15
0.883,0.0127,0.693,False,disco,-6.98,16
0.774,0.0164,0.688,False,disco,-3.064,19
0.375,0.0571,0.573,False,disco,-4.813,13
0.375,0.0571,0.573,False,disco,-4.813,12
0.925,0.548,0.719,False,disco,-8.267,12
0.375,0.0571,0.573,False,disco,-4.813,13
0.452,0.459,0.463,False,disco,-9.513,20
0.375,0.0571,0.573,False,disco,-4.813,13
0.816,0.189,0.8,False,disco,-7.109,17
0.856,0.476,0.842,False,disco,-6.409,16
0.564,0.00942,0.859,False,disco,-6.005,16
0.917,0.0595,0.618,False,disco,-6.026,16
0.916,0.237,0.631,False,disco,-2.207,19
0.944,0.079,0.857,False,disco,-6.866,16
0.629,0.165,0.623,False,disco,-11.551,17
0.222,0.124,0.491,False,disco,-4.085,10
0.9,0.121,0.869,False,disco,-8.698,16
0.802,0.0227,0.77,False,disco,-9.571,17
0.19,0.145,0.431,False,disco,-5.887,7
0.674,0.105,0.633,False,disco,-9.366,15
0.778,0.219,0.814,False,disco,-12.172,19
0.483,0.0502,0.698,False,disco,-5.751,14
0.673,0.175,0.601,False,disco,-6.24,15
0.975,0.167,0.718,False,disco,-5.154,15
0.728,0.0643,0.723,False,disco,-4.516,18
0.96,0.319,0.719,False,disco,-9.227,12
0.537,0.076,0.594,False,disco,-5.586,15
0.495,0.397,0.591,False,disco,-12.68,23
0.783,0.0826,0.745,False,disco,-4.028,19
0.136,0.287,0.385,False,disco,-9.5,11
0.783,0.0826,0.745,False,disco,-4.028,19
0.783,0.0826,0.745,False,disco,-4.028,18
0.503,0.0761,0.529,False,disco,-9.578,13
0.73,0.0703,0.619,False,disco,-3.521,19
0.623,0.0418,0.715,False,disco,-7.787,16
0.623,0.0418,0.715,False,disco,-7.787,15
0.95,0.443,0.583,False,disco,-7.764,10
0.191,0.647,0.409,False,disco,-9.226,27
0.255,0.38,0.546,False,disco,-9.834,20
0.191,0.647,0.409,False,disco,-9.226,28
0.958,0.00917,0.716,False,disco,-7.807,16
0.304,0.586,0.374,False,disco,-10.95,24
0.949,0.65,0.776,False,disco,-9.836,10
0.491,0.368,0.542,False,disco,-5.817,20
0.964,0.188,0.688,False,disco,-4.85,13
0.304,0.586,0.374,False,disco,-10.95,26
0.304,0.586,0.374,False,disco,-10.95,27
0.325,0.0392,0.236,False,disco,-7.383,7
0.916,0.237,0.631,False,disco,-2.207,18
0.254,0.513,0.296,False,disco,-9.627,22
0.304,0.586,0.374,False,disco,-10.95,27
0.734,0.392,0.674,False,disco,-9.749,18
0.734,0.392,0.674,False,disco,-9.749,17
0.127,0.681,0.445,False,disco,-11.775,30
0.553,0.549,0.711,False,disco,-6.769,25
0.916,0.237,0.631,False,disco,-2.207,19
0.553,0.549,0.711,False,disco,-6.769,23
0.325,0.0392,0.236,False,disco,-7.383,6
0.553,0.549,0.711,False,disco,-6.769,24
0.734,0.392,0.674,False,disco,-9.749,18
0.325,0.0392,0.236,False,disco,-7.383,5
0.325,0.0392,0.236,False,disco,-7.383,7
0.707,0.54,0.3,False,disco,-9.583,16
0.325,0.0392,0.236,False,disco,-7.383,7
0.707,0.54,0.3,False,disco,-9.583,16
0.707,0.54,0.3,False,disco,-9.583,16
0.466,0.00805,0.445,False,disco,-7.159,10
0.322,0.292,0.59,False,disco,-13.101,21
0.962,0.22,0.838,False,disco,-8.245,14
0.182,0.866,0.483,False,disco,-11.809,39
0.855,0.000658,0.655,False,disco,-7.137,15
0.527,0.372,0.537,False,disco,-5.578,20
0.561,0.508,0.581,False,disco,-7.053,21
0.257,0.355,0.636,False,disco,-11.113,20
0.0606,0.646,0.424,False,disco,-15.053,36
0.902,0.0342,0.746,False,disco,-6.009,17
0.716,0.318,0.684,False,disco,-12.3,19
0.294,0.487,0.726,False,disco,-9.206,26
0.966,0.289,0.639,False,disco,-6.509,13
0.72,0.213,0.726,False,disco,-12.77,21
0.83,0.452,0.675,False,disco,-4.5,15
0.84,0.19,0.742,False,disco,-7.871,16
0.0301,0.00477,0.703,False,disco,-6.6,0
0.895,0.0245,0.616,False,disco,-15.289,24
0.404,0.89,0.473,False,disco,-14.872,38
0.233,0.0718,0.694,False,disco,-5.278,11
0.324,0.576,0.724,False,disco,-9.321,29
0.832,0.0307,0.666,False,disco,-2.928,18
0.0676,0.00238,0.507,False,disco,-9.403,0
0.894,0.225,0.668,False,disco,-7.182,15
0.832,0.0307,0.666,False,disco,-2.928,19
0.233,0.0718,0.694,False,disco,-5.278,9
0.245,0.0847,0.559,False,disco,-4.464,11
0.345,0.504,0.744,False,disco,-9.361,25
0.725,0.21,0.808,False,disco,-8.567,18
0.0743,0.0104,0.63,False,disco,-4.835,1
0.713,0.326,0.702,False,disco,-18.079,34
0.661,0.000819,0.749,False,disco,-4.612,18
0.552,0.011,0.712,False,disco,-9.484,14
0.967,0.042,0.722,False,disco,-2.58,19
0.391,0.694,0.662,False,disco,-9.248,29
0.826,0.729,0.382,False,disco,-6.677,14
0.785,0.0464,0.664,False,disco,-2.421,21
0.879,0.0922,0.692,False,disco,-6.415,17
0.968,0.0074,0.646,False,disco,-7.296,14
0.684,0.238,0.811,False,disco,-13.463,22
0.462,0.0941,0.651,False,disco,-3.147,18
0.889,0.0695,0.797,False,disco,-11.377,18
0.318,0.0765,0.686,False,disco,-4.252,12
0.966,0.408,0.669,False,disco,-6.854,12
0.864,0.00312,0.735,False,disco,-5.285,17
0.864,0.00312,0.735,False,disco,-5.285,18
0.698,0.129,0.646,False,disco,-6.955,17
0.882,0.0901,0.685,False,disco,-4.968,16
0.931,0.379,0.725,False,disco,-6.142,13
0.89,0.0636,0.689,False,disco,-5.342,16
0.735,0.705,0.831,False,disco,-3.701,23
0.928,0.214,0.661,False,disco,-12.385,17
0.358,0.00132,0.635,False,disco,-6.642,9
0.755,0.163,0.74,False,disco,-5.01,19
0.354,0.112,0.589,False,disco,-15.075,19
0.33,0.727,0.476,False,disco,-10.238,31
0.963,0.0843,0.802,False,disco,-10.791,16
0.86,0.075,0.71,False,disco,-4.297,19
0.57,0.0289,0.93,False,disco,-9.925,16
0.961,0.00221,0.518,False,disco,-3.732,18
0.906,0.145,0.885,False,disco,-11.795,17
0.425,0.0893,0.636,False,disco,-6.195,14
0.827,0.15,0.748,False,disco,-12.044,17
0.841,0.0178,0.726,False,disco,-7.057,16
0.704,0.0936,0.787,False,disco,-5.379,18
0.792,0.219,0.851,False,disco,-11.631,19
0.695,0.346,0.703,False,disco,-4.647,20
0.27,0.00151,0.738,False,disco,-3.451,10
0.521,0.729,0.423,False,disco,-12.503,27
0.0709,0.677,0.568,False,disco,-15.069,38
0.399,0.0058,0.572,False,disco,-7.027,10
0.934,0.0101,0.574,False,disco,-3.628,17
0.492,0.276,0.783,False,disco,-4.58,22
0.492,0.276,0.783,False,disco,-4.58,20
0.765,3.36e-05,0.666,False,disco,-5.018,17
0.429,0.0425,0.748,False,disco,-1.79,19
0.293,0.81,0.314,False,disco,-9.271,32
0.328,0.435,0.568,False,disco,-8.475,21
0.519,0.00116,0.703,False,disco,-7.055,13
0.276,0.641,0.426,False,disco,-9.864,26
0.867,0.103,0.741,False,disco,-6.21,17
0.574,0.0126,0.708,False,disco,-2.93,18
0.333,0.0241,0.577,False,disco,-2.23,14
0.825,0.162,0.646,False,disco,-8.08,15
0.333,0.0241,0.577,False,disco,-2.23,13
0.963,0.226,0.865,False,disco,-11.571,17
0.328,0.435,0.568,False,disco,-8.475,20
0.864,0.159,0.709,False,disco,-8.403,14
0.819,0.258,0.55,False,disco,-11.171,17
0.511,0.565,0.728,False,disco,-8.227,25
0.581,0.144,0.598,False,disco,-8.454,15
0.328,0.435,0.568,False,disco,-8.475,22
0.909,0.0616,0.608,False,disco,-1.54,21
0.91,0.0652,0.618,False,disco,-1.514,21
0.926,0.0737,0.663,False,disco,-1.995,21
0.735,0.0418,0.55,False,disco,-1.983,21
0.799,0.464,0.406,False,disco,-2.897,18
0.372,0.383,0.628,False,disco,-14.408,28
0.511,0.565,0.728,False,disco,-8.227,24
0.511,0.565,0.728,False,disco,-8.227,24
0.555,0.0528,0.664,False,disco,-5.699,14
0.385,0.191,0.685,False,disco,-6.337,16
0.684,0.00954,0.711,False,disco,-7.394,17
0.511,0.00469,0.679,False,disco,-4.253,16
0.321,0.00745,0.672,False,disco,-6.068,9
0.57,0.00134,0.773,False,disco,-9.796,15
0.272,0.163,0.805,False,disco,-5.069,14
0.838,0.246,0.606,False,disco,-6.039,14
0.399,0.525,0.526,False,disco,-7.239,24
0.529,0.0131,0.777,False,disco,-8.681,14
0.431,0.156,0.31,False,disco,-8.755,11
0.814,0.0199,0.736,False,disco,-3.902,19
0.606,0.625,0.558,False,disco,-6.265,22
0.353,0.44,0.495,False,disco,-13.212,23
0.98,0.219,0.771,False,disco,-7.004,12
0.962,0.523,0.791,False,disco,-5.465,12
0.893,0.22,0.732,False,disco,-7.083,14
0.38,0.276,0.648,False,disco,-5.932,17
0.814,0.00324,0.631,False,disco,-7.738,16
0.992,0.61,0.888,False,disco,-4.249,12
0.745,0.146,0.621,False,disco,-8.702,15
0.808,0.0834,0.704,False,disco,-5.808,17
0.447,0.00427,0.597,False,disco,-6.518,10
0.945,0.0322,0.703,False,disco,-7.179,16
0.77,0.00617,0.674,False,disco,-6.293,16
0.611,0.315,0.682,False,disco,-5.896,19
0.844,0.187,0.572,False,disco,-8.959,14
0.169,0.000237,0.698,False,disco,-7.21,2
0.595,0.382,0.532,False,disco,-6.84,18
0.902,0.0714,0.893,False,disco,-3.708,20
0.819,0.3,0.784,False,disco,-5.153,18
0.819,0.0174,0.707,False,disco,-3.967,19
0.881,0.53,0.707,False,disco,-6.987,14
0.961,0.174,0.763,False,disco,-4.856,16
0.791,0.0221,0.633,False,disco,-2.717,21
0.961,0.174,0.763,False,disco,-4.856,16
0.961,0.174,0.763,False,disco,-4.856,17
0.671,0.0515,0.817,False,disco,-11.659,18
0.861,0.656,0.63,False,disco,-4.392,15
0.335,0.0806,0.694,False,disco,-2.362,17
0.822,0.0067,0.67,False,disco,-2.052,22
0.805,0.0123,0.652,False,disco,-2.76,19
0.822,0.0067,0.67,False,disco,-2.052,22
0.889,0.00177,0.589,False,disco,-11.712,16
0.961,0.0309,0.629,False,disco,-11.182,16
0.856,0.202,0.667,False,disco,-13.212,19
0.828,0.227,0.764,False,disco,-8.185,15
0.698,0.49,0.746,False,disco,-12.042,21
0.511,0.565,0.728,False,disco,-8.227,26
0.553,0.355,0.639,False,disco,-9.428,20
0.52,0.00429,0.715,False,disco,-4.7,17
0.98,0.165,0.694,False,disco,-7.288,12
0.0871,0.000521,0.556,False,disco,-6.723,0
0.387,0.0585,0.828,False,disco,-7.035,11
0.704,0.00934,0.704,False,disco,-7.387,16
0.833,0.028,0.793,False,disco,-13.108,21
0.836,0.000563,0.605,False,disco,-4.949,17
0.902,0.0227,0.755,False,disco,-3.422,19
0.0651,0.0095,0.786,False,disco,-9.492,1
0.448,0.271,0.595,False,disco,-12.058,19
0.738,0.0103,0.788,False,disco,-5.017,18
0.519,0.0458,0.53,False,disco,-6.314,13
0.657,0.00293,0.668,False,disco,-10.317,15
0.476,0.494,0.419,False,disco,-9.937,22
0.925,0.74,0.801,False,disco,-14.605,17
0.627,0.0821,0.783,False,disco,-5.978,18
0.875,0.0765,0.774,False,disco,-10.193,17
0.331,0.248,0.469,False,disco,-16.311,23
0.882,0.0192,0.862,False,disco,-11.63,20
0.658,0.295,0.752,False,disco,-10.532,20
0.245,0.743,0.612,False,disco,-15.999,41
0.947,0.0216,0.824,False,disco,-7.124,17
0.765,0.197,0.732,False,disco,-7.09,16
0.731,0.12,0.698,False,disco,-8.642,18
0.971,0.245,0.667,False,disco,-8.894,13
0.909,0.0874,0.547,False,disco,-11.298,15
0.801,0.231,0.697,False,disco,-6.274,18
0.74,0.127,0.84,False,disco,-8.473,16
0.318,0.418,0.308,False,disco,-9.032,18
0.84,0.124,0.85,False,disco,-8.624,17
0.462,0.594,0.478,False,disco,-19.7,45
0.157,0.658,0.331,False,disco,-9.251,27
0.157,0.658,0.331,False,disco,-9.251,26
0.157,0.658,0.331,False,disco,-9.251,27
0.744,0.108,0.662,False,disco,-9.54,17
0.93,0.415,0.863,False,disco,-6.649,14
0.157,0.658,0.331,False,disco,-9.251,28
0.972,0.000627,0.798,False,disco,-8.279,17
0.896,0.146,0.627,False,disco,-9.146,14
0.709,0.0243,0.699,False,disco,-5.291,17
0.896,0.146,0.627,False,disco,-9.146,15
0.578,0.397,0.458,False,disco,-13.331,22
0.742,0.076,0.678,False,disco,-4.599,18
0.742,0.076,0.678,False,disco,-4.599,18
0.839,0.0345,0.641,False,disco,-3.882,19
0.839,0.0345,0.641,False,disco,-3.882,17
0.839,0.0345,0.641,False,disco,-3.882,16
0.742,0.076,0.678,False,disco,-4.599,18
0.768,0.0295,0.659,False,disco,-2.704,21
0.868,0.00686,0.671,False,disco,-3.769,19
0.884,0.000321,0.686,False,disco,-5.673,17
0.311,0.109,0.921,False,disco,-8.962,13
0.891,0.0714,0.65,False,disco,-4.711,17
0.954,0.166,0.79,False,disco,-7.507,15
0.369,0.0942,0.704,False,disco,-6.558,13
0.772,0.0124,0.709,False,disco,-7.134,18
0.491,0.05,0.691,False,disco,-6.291,13
0.624,0.074,0.738,False,disco,-1.898,22
0.566,0.00565,0.796,False,disco,-6.114,15
0.962,0.231,0.668,False,disco,-15.402,21
0.178,0.364,0.469,False,disco,-13.203,19
0.921,0.288,0.782,False,disco,-5.832,14
0.4,0.635,0.521,False,disco,-13.683,30
0.818,0.00344,0.724,False,disco,-7.818,16
0.933,0.0435,0.814,False,disco,-12.068,18
0.268,0.701,0.397,False,disco,-13.155,32
0.869,0.335,0.685,False,disco,-11.623,16
0.246,0.14,0.259,False,disco,-10.491,8
0.803,0.542,0.763,False,disco,-7.914,18
0.768,0.00126,0.67,False,disco,-6.835,16
0.647,0.0358,0.779,False,disco,-15.137,23
0.169,0.509,0.68,False,disco,-16.264,36
0.93,0.0375,0.65,False,disco,-6.663,15
0.809,0.0107,0.718,False,disco,-5.838,16
0.81,0.0889,0.665,False,disco,-10.793,17
0.659,0.299,0.63,False,disco,-9.34,18
0.622,0.00182,0.565,False,disco,-5.114,14
0.72,0.0508,0.903,False,disco,-4.469,19
0.192,0.145,0.443,False,disco,-8.849,8
0.503,0.0086,0.665,False,disco,-7.475,13
0.875,0.0386,0.64,False,disco,-3.042,20
0.337,0.435,0.393,False,disco,-8.374,20
0.668,0.00422,0.606,False,disco,-2.406,19
0.752,0.263,0.912,False,disco,-4.521,21
0.816,0.0799,0.711,False,disco,-1.95,23
0.896,0.199,0.614,False,disco,-2.153,18
0.816,0.0799,0.711,False,disco,-1.95,21
0.963,0.0182,0.681,False,disco,-10.911,16
0.691,0.0203,0.629,False,disco,-1.975,21
0.516,0.0421,0.696,False,disco,-3.711,17
0.775,0.261,0.823,False,disco,-17.652,31
0.898,0.102,0.771,False,disco,-13.684,20
0.847,0.179,0.742,False,disco,-4.319,18
